model_a,model_b,group,accuracy_difference,spike_rate_difference,spike_cka,membrane_cka,membrane_last_cka,temporal_cka,prediction_agreement,digit_geometry_correlation,recurrent_correlation,spectrum_cosine,centered_spectrum_cosine,shuffled_spectrum_cosine,sorted_activity_correlation
cnn2__all_state_mlp,rows__linear,different_encoder_and_decoder,0.020000000000000018,0.00648798939420764,0.4530223919299089,0.5852956669402272,0.6139763512866164,0.2091561026966362,0.972,0.6337944688281333,-0.011559625574505447,0.9668632745742798,0.9591739177703857,0.9866623282432556,0.9946975171606992
cnn2__all_state_mlp,rows__membrane_mlp,different_encoder_and_decoder,0.0,0.008095132300882445,0.46889818298894465,0.6133349325957457,0.6415994987475122,0.14491283530638654,0.992,0.7261508120255786,0.008979556786129187,0.9878395199775696,0.9800506830215454,0.986638605594635,0.9887686441708807
cnn2__all_state_mlp,rows__spike_mlp,different_encoder_and_decoder,0.05799999999999994,0.1721464723443496,0.33676997160362704,0.43517587291684073,0.4086693571879075,0.22105702299004112,0.93,0.48700376314111665,0.005853706907394381,0.9268154501914978,0.877836287021637,0.9878749847412109,0.8985732407098562
cnn2__all_state_mlp,rows__both_mlp,different_encoder_and_decoder,0.0020000000000000018,0.009453391252298994,0.4777584982094799,0.6245512620212852,0.6325811814310114,0.19844129372232575,0.99,0.7516140788492118,0.0014521943088662748,0.9895704984664917,0.9827611446380615,0.9866423010826111,0.9889713192409558
cnn2__all_state_mlp,rows__all_state_mlp,same_decoder,0.0020000000000000018,0.006960831666268253,0.531184057482356,0.5673733472213583,0.6271713473589275,0.1950252893538796,0.994,0.7446773814577108,-0.02016207912702382,0.9961287379264832,0.9987269639968872,0.9998881220817566,0.992412687523798
cnn2__all_state_mlp,rows__lif_count,different_encoder_and_decoder,0.02200000000000002,0.010108153146128946,0.30642037906513186,0.6036675078424759,0.5905057161634136,0.16751156373218076,0.974,0.6719270488294157,0.01376003499269862,0.9809831380844116,0.9801251888275146,0.9865137338638306,0.9951086792104756
cnn2__lif_count,cnn3__linear,different_encoder_and_decoder,0.006000000000000005,0.002507653122961832,0.5918873992636116,0.7357735555539877,0.4909802256750853,0.40211186282172967,0.99,0.6751883501209288,0.0048386962427628575,0.9936619997024536,0.9939275979995728,0.9999805092811584,0.993025075709671
cnn2__lif_count,cnn3__membrane_mlp,different_encoder_and_decoder,0.0020000000000000018,0.004580994973463627,0.628015416197511,0.7962634305093904,0.5777646677061351,0.38903298992346363,0.994,0.7530041818209295,-0.013942061006103516,0.9909942150115967,0.9912471771240234,0.9999870657920837,0.994399703363779
cnn2__lif_count,cnn3__spike_mlp,different_encoder_and_decoder,0.0,0.1654060384214778,0.6178996561780082,0.7115490361137748,0.5260591223880239,0.43047332074091155,0.988,0.6358943530560851,-0.026789409574991138,0.9444646835327148,0.9483115673065186,0.997550904750824,0.8888652487586477
cnn2__lif_count,cnn3__both_mlp,different_encoder_and_decoder,0.006000000000000005,0.007134141277269614,0.6369413573497581,0.7977048662077237,0.5998333982840752,0.43887458285723296,0.99,0.7612174614517644,-0.016711108056511277,0.9825530648231506,0.983079195022583,0.9999468326568604,0.9959777180919508
cnn2__lif_count,cnn3__all_state_mlp,different_encoder_and_decoder,0.01200000000000001,0.0033216411439546695,0.6038166143746465,0.7929654339541911,0.6469722458991618,0.372897088108893,0.988,0.769104346587278,0.015058357037248234,0.9615021347999573,0.9727003574371338,0.9793285727500916,0.9898731465980286
cnn2__lif_count,cnn3__lif_count,same_decoder,0.0040000000000000036,0.004821853820370356,0.5322694434730978,0.8477749894679765,0.6197594731007231,0.36318389387537353,0.988,0.8671313237381402,0.001977138955470675,0.9969673156738281,0.9969238042831421,0.9999887943267822,0.9866752593755526
cnn2__lif_count,res_cnn__linear,different_encoder_and_decoder,0.0040000000000000036,0.003052933606891505,0.6803643394471489,0.7961343624370979,0.5321655969697818,0.3200349285844375,0.988,0.7761827573316195,0.006548999437526512,0.9905913472175598,0.9904776215553284,0.9999935626983643,0.9890924151569985
cnn2__lif_count,res_cnn__membrane_mlp,different_encoder_and_decoder,0.006000000000000005,0.0023810587897508707,0.6712096829263501,0.8302702798558084,0.6048169996048977,0.34495409042872144,0.99,0.8309068681790063,-0.009728502523191258,0.9922507405281067,0.9924250841140747,0.9999954104423523,0.9936704830387744
cnn2__lif_count,res_cnn__spike_mlp,different_encoder_and_decoder,0.0020000000000000018,0.2229490860448665,0.7265750855052175,0.7454817921178726,0.5412219336445018,0.44309101497630243,0.982,0.7086320896406485,-0.0006348378691056623,0.9557307362556458,0.9580515623092651,0.9988285303115845,0.8408749128877244
cnn2__lif_count,res_cnn__both_mlp,different_encoder_and_decoder,0.006000000000000005,0.0014669431377066448,0.6965013338911751,0.8168971692894059,0.6177153228124719,0.23252530314118097,0.99,0.8019560067031929,0.013651323049783014,0.9912140369415283,0.9913549423217773,0.9999957084655762,0.9927828977754679
cnn2__lif_count,res_cnn__all_state_mlp,different_encoder_and_decoder,0.0020000000000000018,0.006321641118925376,0.6098997192069966,0.832130040746191,0.7189906401452782,0.26270349018340783,0.99,0.8084828615493751,-0.015494973491068544,0.9755141139030457,0.9849722981452942,0.9753990173339844,0.990098632195435
cnn2__lif_count,res_cnn__lif_count,same_decoder,0.0,0.004290285019368942,0.735980089806502,0.8826177353994245,0.6643438364109857,0.5129855250845344,0.992,0.9399015876214764,0.018915814230102423,0.9977927207946777,0.9982028603553772,0.9999815821647644,0.9937440314062549
cnn2__lif_count,rows__linear,different_encoder_and_decoder,0.018000000000000016,0.00026116113374397704,0.35151979928486027,0.5110655921946234,0.46350549552300396,0.22480049473802707,0.966,0.40717749647614027,-0.01848526628363328,0.988294243812561,0.9885627031326294,0.999977171421051,0.9928152999606837
cnn2__lif_count,rows__membrane_mlp,different_encoder_and_decoder,0.0020000000000000018,0.0018683040404187824,0.429415549397245,0.5238542291254706,0.500471590883227,0.22698004720496115,0.986,0.48893941771185395,-0.005716812667498375,0.9889533519744873,0.9896992444992065,0.9999873042106628,0.9930166297620883
cnn2__lif_count,rows__spike_mlp,different_encoder_and_decoder,0.05599999999999994,0.16591964408388593,0.2503343187185698,0.3247785880555415,0.26443024458207376,0.28763913727607354,0.928,0.20959922251594582,0.012560756290757464,0.8999331593513489,0.9003931879997253,0.9997983574867249,0.9046336046289671
cnn2__lif_count,rows__both_mlp,different_encoder_and_decoder,0.0,0.0032265629918353314,0.43162059069842923,0.5282091580097986,0.48583293400469146,0.27954357176390526,0.984,0.5104093704756231,0.012544554823951507,0.9862208366394043,0.9866402745246887,0.9999826550483704,0.9921799841674904
cnn2__lif_count,rows__all_state_mlp,different_encoder_and_decoder,0.0,0.00073400340580459,0.39236059826351827,0.4670326277471878,0.5587142932534395,0.2402091222354179,0.988,0.48071700544591384,0.003735079660384549,0.9804584383964539,0.9729408621788025,0.9837076663970947,0.9918837277293223
cnn2__lif_count,rows__lif_count,same_decoder,0.020000000000000018,0.0038813248856652827,0.30463730670953193,0.5087283009565193,0.4954123985558128,0.29888525267533295,0.97,0.404993164576471,-0.004085306386180906,0.9966928362846375,0.9967526197433472,0.999993085861206,0.9843450599132026
cnn3__linear,cnn3__membrane_mlp,same_encoder,0.0040000000000000036,0.002073341850501795,0.7725524751308464,0.9242611309954479,0.9026700181205453,0.5066269914357564,0.996,0.9358406523954119,-0.017639095383931575,0.9951961040496826,0.9949218034744263,0.999995231628418,0.9975716842187307
cnn3__linear,cnn3__spike_mlp,same_encoder,0.006000000000000005,0.16289838529851597,0.6750514946512749,0.8235882583065849,0.5764215470855606,0.43451545909934386,0.99,0.8746233804065638,-0.019584023511292813,0.9656638503074646,0.9680906534194946,0.9978569746017456,0.9129910093442907
cnn3__linear,cnn3__both_mlp,same_encoder,0.0,0.004626488154307782,0.7925803292749226,0.904497598739147,0.8776208213871252,0.5575600859751008,1.0,0.9101795386394416,0.017087319888556694,0.9935698509216309,0.9937094449996948,0.9999861717224121,0.9918632602131462
cnn3__linear,cnn3__all_state_mlp,same_encoder,0.006000000000000005,0.0058292942669165015,0.7516175345058318,0.8933777757878415,0.831703803632262,0.466776226746579,0.994,0.9193681587616399,0.04141023589308875,0.9720722436904907,0.9727883338928223,0.9801709055900574,0.9785394158505372
cnn3__linear,cnn3__lif_count,same_encoder,0.0020000000000000018,0.002314200697408524,0.6542187182531403,0.7990363059419837,0.44295433652039007,0.36843232263537806,0.994,0.7431830447794098,0.013542161594215412,0.9944007396697998,0.9945446252822876,0.999988853931427,0.9971480174177053
cnn3__linear,res_cnn__linear,same_decoder,0.0020000000000000018,0.005560586729853337,0.815364054743505,0.8580344737126926,0.9257792480569205,0.5175494450718876,0.994,0.8842132740514927,-0.020091726408329905,0.9962363243103027,0.9959731698036194,0.9999844431877136,0.9976727914886842
cnn3__linear,res_cnn__membrane_mlp,different_encoder_and_decoder,0.0,0.00012659433321096127,0.8051729334929532,0.8689631235954013,0.8975712700180536,0.5043509351143866,1.0,0.9108378919635548,-0.01590288931596818,0.9946009516716003,0.9945696592330933,0.9999833703041077,0.9961291256487819
cnn3__linear,res_cnn__spike_mlp,different_encoder_and_decoder,0.0040000000000000036,0.22044143292190466,0.6700572938923682,0.797031937466811,0.6249721806935967,0.4073991215682908,0.984,0.851964003296347,0.01569247139937169,0.9764106273651123,0.9775999784469604,0.9990454316139221,0.8702362232249209
cnn3__linear,res_cnn__both_mlp,different_encoder_and_decoder,0.0,0.0010407099852551872,0.7461203486803343,0.856276384398996,0.8801899691388514,0.31633289414283927,0.996,0.8927783168487451,-0.0008709953384876122,0.9928689002990723,0.9930230975151062,0.9999822974205017,0.9963749364653496
cnn3__linear,res_cnn__all_state_mlp,different_encoder_and_decoder,0.0040000000000000036,0.008829294241887208,0.7548354714782863,0.7984975383854527,0.7537649700836319,0.2780628032367828,0.992,0.8147667872784505,0.018523783029589534,0.9848988056182861,0.9839047193527222,0.9763005375862122,0.9957876667897885
cnn3__linear,res_cnn__lif_count,different_encoder_and_decoder,0.006000000000000005,0.0017826318964071098,0.6540572779957776,0.7616376120042762,0.4839164063299997,0.4203964885258385,0.99,0.6690366393319556,-0.003917722324573248,0.9950075745582581,0.9955537915229797,0.9999889731407166,0.9972645111564429
cnn3__linear,rows__linear,same_decoder,0.02400000000000002,0.002246491989217855,0.41676219774319745,0.580740457788031,0.6393474895742514,0.16861609820064566,0.972,0.5382262938677885,-0.011241483337546977,0.9961244463920593,0.9963394999504089,0.9999903440475464,0.9810461163414936
cnn3__linear,rows__membrane_mlp,different_encoder_and_decoder,0.0040000000000000036,0.0006393490825430496,0.4035832303358119,0.5576758341048653,0.623830558251199,0.15015279585738045,0.992,0.5732240394378021,0.014627416804869635,0.9967435002326965,0.9967992305755615,0.9999915957450867,0.9898428491365588
cnn3__linear,rows__spike_mlp,different_encoder_and_decoder,0.061999999999999944,0.1634119909609241,0.34492764770376855,0.39223152325933586,0.44550110661415937,0.2770022855278562,0.93,0.3500829018614799,-0.012155972826924082,0.9361796975135803,0.9352582693099976,0.9998853802680969,0.908046179905188
cnn3__linear,rows__both_mlp,different_encoder_and_decoder,0.006000000000000005,0.0007189098688734994,0.3879096856043468,0.5783978362776188,0.6140194071798566,0.21444246461368946,0.99,0.6142018225522581,0.019612006196984475,0.9943286180496216,0.9942986965179443,0.999992311000824,0.9851188921597892
cnn3__linear,rows__all_state_mlp,different_encoder_and_decoder,0.006000000000000005,0.001773649717157242,0.4537878818966053,0.4916297011243531,0.5172789324712815,0.238530283122365,0.994,0.5468760689299459,-0.009553492283593023,0.9824808835983276,0.9676316976547241,0.984457790851593,0.9869061068622121
cnn3__linear,rows__lif_count,different_encoder_and_decoder,0.026000000000000023,0.0013736717627034507,0.31344819639354776,0.5401229066587712,0.47826648454132914,0.2418713096667191,0.974,0.47348179106391475,0.026853681018263038,0.9950881600379944,0.995083749294281,0.9999870657920837,0.9669045572743074
cnn3__membrane_mlp,cnn3__spike_mlp,same_encoder,0.0020000000000000018,0.16082504344801418,0.7352325824895312,0.8526496004201729,0.6190534983359937,0.48496295431017017,0.99,0.9148720844585112,0.0329752229024682,0.9505969285964966,0.9548175930976868,0.9977361559867859,0.9145953169303205
cnn3__membrane_mlp,cnn3__both_mlp,same_encoder,0.0040000000000000036,0.0025531463038059865,0.8461776289308175,0.9498282870492551,0.9329788418806956,0.608563861959209,0.996,0.9771604585721394,0.045672210093454874,0.9923408627510071,0.9926431179046631,0.9999806880950928,0.9958979522221214
cnn3__membrane_mlp,cnn3__all_state_mlp,same_encoder,0.010000000000000009,0.007902636117418297,0.8560997691431195,0.9381699757261743,0.9038961709096741,0.571322521028086,0.99,0.9575011533724296,0.03559207937778366,0.9866200089454651,0.9891439080238342,0.9798092246055603,0.9853578826404109
cnn3__membrane_mlp,cnn3__lif_count,same_encoder,0.0020000000000000018,0.00024085884690672882,0.6620114026454271,0.8319564423325652,0.5197557940393116,0.3693648153148345,0.99,0.7706894856204632,-0.006852524285732871,0.9959821105003357,0.996157169342041,0.9999932646751404,0.9955735163433045
cnn3__membrane_mlp,res_cnn__linear,different_encoder_and_decoder,0.0020000000000000018,0.007633928580355132,0.7581316131388527,0.8788686110991111,0.8923282034419798,0.35062577623417246,0.994,0.9219985032599954,0.03175014969608126,0.9962356090545654,0.9965541362762451,0.9999903440475464,0.9962951486039293
cnn3__membrane_mlp,res_cnn__membrane_mlp,same_decoder,0.0040000000000000036,0.0021999361837127564,0.8324460675408067,0.9095695336931665,0.9350828933199576,0.4973816383315665,0.996,0.9564413424981797,-0.01747641989922009,0.9974185824394226,0.9976959228515625,0.9999890923500061,0.9981674043173123
cnn3__membrane_mlp,res_cnn__spike_mlp,different_encoder_and_decoder,0.0,0.21836809107140287,0.7175437719535728,0.8459665906938272,0.67785173255791,0.46134580546538684,0.984,0.903809856382299,0.011846238695711027,0.9653918743133545,0.9674189686775208,0.9989656805992126,0.8712086087625546
cnn3__membrane_mlp,res_cnn__both_mlp,different_encoder_and_decoder,0.0040000000000000036,0.0031140518357569823,0.8128919770429929,0.9031729045634995,0.9275701812383362,0.4121357826251234,0.996,0.9528063460839785,-0.02930140082876024,0.9937955737113953,0.9941434860229492,0.9999865293502808,0.997858270410765
cnn3__membrane_mlp,res_cnn__all_state_mlp,different_encoder_and_decoder,0.0,0.010902636092389003,0.8559828651189103,0.8633231338440226,0.8348762201629988,0.39335564986233656,0.992,0.8920402580966235,-0.009470084226972205,0.9927269816398621,0.9947666525840759,0.9759076237678528,0.9973101573089433
cnn3__membrane_mlp,res_cnn__lif_count,different_encoder_and_decoder,0.0020000000000000018,0.0002907099540946853,0.6479314908073093,0.7976456312265624,0.5739469686371654,0.38167264056479316,0.994,0.7134977821128601,0.0006708334711058419,0.9939727187156677,0.9948732256889343,0.9999900460243225,0.9972287935183991
cnn3__membrane_mlp,rows__linear,different_encoder_and_decoder,0.020000000000000018,0.00431983383971965,0.4252482776813031,0.5746012764674664,0.6185591226932217,0.2641745477964955,0.972,0.6074528509048958,-0.004409158888729444,0.9879278540611267,0.9880706071853638,0.9999901056289673,0.9859791959255779
cnn3__membrane_mlp,rows__membrane_mlp,same_decoder,0.0,0.0027126909330448448,0.4264187926126476,0.5789701028956454,0.6316183600188886,0.23232080300738517,0.992,0.6880700832941319,0.02034603279499171,0.9972643852233887,0.9974378943443298,0.999993085861206,0.9919868962372865
cnn3__membrane_mlp,rows__spike_mlp,different_encoder_and_decoder,0.05799999999999994,0.1613386491104223,0.26334536720261287,0.37424635715860155,0.42867801789497667,0.29853531855921983,0.934,0.41490678404176584,-0.015054531270387054,0.9293732643127441,0.9286152124404907,0.9998670816421509,0.915143710421613
cnn3__membrane_mlp,rows__both_mlp,different_encoder_and_decoder,0.0020000000000000018,0.0013544319816282957,0.4422996371469212,0.5903729312672575,0.6258409909998515,0.2668832058193312,0.99,0.7171495371388739,0.02371362499381602,0.9966140389442444,0.9964327812194824,0.9999930262565613,0.9886528165345643
cnn3__membrane_mlp,rows__all_state_mlp,different_encoder_and_decoder,0.0020000000000000018,0.003846991567659037,0.4764890663447739,0.5368881857092926,0.56662444324551,0.2507084482776427,0.994,0.6954031870344801,-0.004004585186546249,0.9936784505844116,0.983596682548523,0.984136164188385,0.9923715994813039
cnn3__membrane_mlp,rows__lif_count,different_encoder_and_decoder,0.02200000000000002,0.0006996700877983444,0.3120201014862186,0.5424833052703815,0.4987247234668239,0.2518187804618086,0.974,0.5452879162753509,-0.018983474737972274,0.9952237010002136,0.9957336783409119,0.9999901652336121,0.9726754482275387
cnn3__spike_mlp,cnn3__both_mlp,same_encoder,0.006000000000000005,0.1582718971442082,0.750468479455955,0.8630162911380589,0.6303159973691642,0.47994447669909085,0.99,0.9301697704007003,-0.009477731083771809,0.9787066578865051,0.9789103269577026,0.9980384707450867,0.8990020450790175
cnn3__spike_mlp,cnn3__all_state_mlp,same_encoder,0.01200000000000001,0.16872767956543247,0.7662725609567433,0.8481885410616015,0.6423594379561836,0.4522853848859639,0.988,0.8854692031244971,-0.027321461058276878,0.9259220957756042,0.9155763387680054,0.9909826517105103,0.8806422265725962
cnn3__spike_mlp,cnn3__lif_count,same_encoder,0.0040000000000000036,0.16058418460110746,0.7084554540245476,0.7116530803453074,0.662502594676372,0.5065865907202081,0.988,0.6423159938987706,-0.02471916954134216,0.9461979269981384,0.9533640146255493,0.9976848363876343,0.9126295464049144
cnn3__spike_mlp,res_cnn__linear,different_encoder_and_decoder,0.0040000000000000036,0.16845897202836932,0.716175518470395,0.7679835750694189,0.5770124829794331,0.3431528151536062,0.988,0.8507868332950216,0.016563640915979668,0.9520940184593201,0.9578640460968018,0.9976611733436584,0.9159717823966181
cnn3__spike_mlp,res_cnn__membrane_mlp,different_encoder_and_decoder,0.006000000000000005,0.16302497963172694,0.8109886860661074,0.8106066252911416,0.6178010962786034,0.5111593651513883,0.99,0.8729200361404651,0.013232357728045735,0.9534515738487244,0.958796501159668,0.9976173043251038,0.9157021486333912
cnn3__spike_mlp,res_cnn__spike_mlp,same_decoder,0.0020000000000000018,0.05754304762338869,0.7670444965398949,0.8073438281290778,0.8003507969137037,0.6498743932482095,0.982,0.8512666570764071,0.000530752158243589,0.9935696721076965,0.9928759336471558,0.9997456073760986,0.988448295660466
cnn3__spike_mlp,res_cnn__both_mlp,different_encoder_and_decoder,0.006000000000000005,0.16393909528377118,0.7551994449441497,0.825858076337089,0.6232468419175884,0.4253058229647878,0.99,0.8790866986493565,-0.014109093888730792,0.9591541886329651,0.9664037227630615,0.9976057410240173,0.9167568800573987
cnn3__spike_mlp,res_cnn__all_state_mlp,different_encoder_and_decoder,0.0020000000000000018,0.1717276795404032,0.7773555726321483,0.7979416353141172,0.6150906950589078,0.4403454102178119,0.99,0.8180212649493614,0.017179290533071767,0.9505864977836609,0.9285582304000854,0.9882855415344238,0.912806942281418
cnn3__spike_mlp,res_cnn__lif_count,different_encoder_and_decoder,0.0,0.16111575340210887,0.647725697890251,0.6811793114596469,0.5862674157091555,0.4817572645318097,0.988,0.5737858905536377,0.0017283724878503018,0.9453148245811462,0.9516621232032776,0.9978211522102356,0.9102528645067398
cnn3__spike_mlp,rows__linear,different_encoder_and_decoder,0.018000000000000016,0.16514487728773383,0.4343217842751813,0.5426991529700181,0.4806905548618906,0.35513698708412234,0.976,0.5897530408210795,0.00022809458035402994,0.9803340435028076,0.9808923602104187,0.9977588057518005,0.8710243714495534
cnn3__spike_mlp,rows__membrane_mlp,different_encoder_and_decoder,0.0020000000000000018,0.16353773438105904,0.4901502691196501,0.5510923443525904,0.4988787057465458,0.2596788449444303,0.986,0.6668640508083639,0.008373821592069137,0.9676096439361572,0.9708069562911987,0.9977383613586426,0.8861311506156729
cnn3__spike_mlp,rows__spike_mlp,same_decoder,0.05599999999999994,0.0005136056624081287,0.3026692031795418,0.3191142725020281,0.3225309975345578,0.37305306947877154,0.932,0.39852863615842493,-0.01612692342530621,0.9734795093536377,0.9747976660728455,0.9982303977012634,0.9636267727904317
cnn3__spike_mlp,rows__both_mlp,different_encoder_and_decoder,0.0,0.16217947542964248,0.4847910443162118,0.5693244237208683,0.49319594497142916,0.3709803869706615,0.984,0.6968050668188569,-0.0028996241644953917,0.9648864269256592,0.9709298610687256,0.9977468252182007,0.877357546349981
cnn3__spike_mlp,rows__all_state_mlp,different_encoder_and_decoder,0.0,0.16467203501567323,0.5171991774438038,0.5219469539553628,0.45236344675142626,0.2641704150982521,0.988,0.6626428824580003,0.00943132804756128,0.9261147975921631,0.8999449014663696,0.9937955737113953,0.8933379636368466
cnn3__spike_mlp,rows__lif_count,different_encoder_and_decoder,0.020000000000000018,0.16152471353581252,0.3495639885983694,0.5169170537136755,0.43131173104025894,0.27179201727029706,0.972,0.5183329899565667,0.0038515084582950443,0.9502437710762024,0.955304741859436,0.997676432132721,0.8523281377614164
cnn3__both_mlp,cnn3__all_state_mlp,same_encoder,0.006000000000000005,0.010455782421224283,0.8037730818238934,0.9244855678657299,0.9097446236535788,0.5336363551139661,0.994,0.9525733457550352,0.026640116079145126,0.9784634113311768,0.9723979234695435,0.9806883931159973,0.993247130047726
cnn3__both_mlp,cnn3__lif_count,same_encoder,0.0020000000000000018,0.0023122874568992577,0.6779829384427598,0.8254411195199848,0.5499656298638981,0.3813419457018781,0.994,0.7706405447251042,0.004053743871722114,0.9868476390838623,0.9873601794242859,0.999970018863678,0.9873906556561762
cnn3__both_mlp,res_cnn__linear,different_encoder_and_decoder,0.0020000000000000018,0.010187074884161118,0.7856560333095218,0.8624550821292892,0.8768540987468805,0.45693749822101426,0.994,0.9118762289625678,0.013382549382518174,0.9909089207649231,0.9907484650611877,0.9999597668647766,0.9896640140564846
cnn3__both_mlp,res_cnn__membrane_mlp,different_encoder_and_decoder,0.0,0.004753082487518743,0.8373907795692792,0.9045116192298644,0.9364892083258092,0.5158500170676767,1.0,0.9493791637911467,-0.02661420290317565,0.992914080619812,0.9928454160690308,0.9999555945396423,0.9956783931923904
cnn3__both_mlp,res_cnn__spike_mlp,different_encoder_and_decoder,0.0040000000000000036,0.21581494476759688,0.7150374079854562,0.8193379870809964,0.6842542483528617,0.4664450350130526,0.984,0.8730638811446813,-0.008319965114631485,0.983323872089386,0.9845127463340759,0.9991742968559265,0.854728901724849
cnn3__both_mlp,res_cnn__both_mlp,same_decoder,0.0,0.005667198139562969,0.8300884962479478,0.9002069243685725,0.932964677870301,0.40817330174155003,0.996,0.9443736640855109,0.0037874170431498036,0.9916566014289856,0.991926908493042,0.9999502897262573,0.9922841431506433
cnn3__both_mlp,res_cnn__all_state_mlp,different_encoder_and_decoder,0.0040000000000000036,0.01345578239619499,0.8022780875117719,0.8701429645796782,0.847263344682154,0.34332407203582643,0.992,0.8948272138454761,-0.028406700443124513,0.9902380108833313,0.9800785183906555,0.9768534302711487,0.9945067080947536
cnn3__both_mlp,res_cnn__lif_count,different_encoder_and_decoder,0.006000000000000005,0.002843856257900672,0.6731758973779932,0.7968477755882298,0.610942670604198,0.40915503753476706,0.99,0.7174198549174016,-0.0023134704311657955,0.9853687286376953,0.9865249395370483,0.9999744892120361,0.9926254500468354
cnn3__both_mlp,rows__linear,different_encoder_and_decoder,0.02400000000000002,0.006872980143525637,0.4608885755557917,0.5943066854162818,0.6178694699302963,0.2715364596387585,0.972,0.6144328777605829,0.007362808662812244,0.9943879842758179,0.994644284248352,0.9999805688858032,0.9946255414670048
cnn3__both_mlp,rows__membrane_mlp,different_encoder_and_decoder,0.0040000000000000036,0.005265837236850831,0.4566320853317095,0.6065117689009967,0.6336033790896721,0.2210507389164231,0.992,0.7022802016343821,-0.012915370888168005,0.9974966049194336,0.9973857402801514,0.9999740123748779,0.9963677885867674
cnn3__both_mlp,rows__spike_mlp,different_encoder_and_decoder,0.061999999999999944,0.15878550280661632,0.3406691169399446,0.4047302806067062,0.425118154979386,0.3205334838553691,0.93,0.4090472385286833,0.009899460848029645,0.9559744596481323,0.9546540379524231,0.9999322891235352,0.9186113147428536
cnn3__both_mlp,rows__both_mlp,same_decoder,0.006000000000000005,0.003907578285434282,0.45639146481881904,0.6127090672655722,0.6262569439590403,0.28018341182416323,0.99,0.7195407885327346,0.0016587733388220953,0.9959887862205505,0.9958953857421875,0.9999789595603943,0.9946072990259616
cnn3__both_mlp,rows__all_state_mlp,different_encoder_and_decoder,0.006000000000000005,0.006400137871465024,0.49407145484823783,0.5715936515520692,0.5798751195798683,0.26685248257321403,0.994,0.6996650700815403,-0.015491087563740489,0.9823676943778992,0.9643946886062622,0.9849182963371277,0.9963311032247661
cnn3__both_mlp,rows__lif_count,different_encoder_and_decoder,0.026000000000000023,0.003252816391604331,0.33708302710836985,0.5710329684195702,0.5235009388353431,0.2410043171295592,0.974,0.5380757802633024,0.012530105615922446,0.9881066083908081,0.9883609414100647,0.999960720539093,0.9840355686250619
cnn3__all_state_mlp,cnn3__lif_count,same_encoder,0.008000000000000007,0.008143494964325025,0.6359356678339,0.8240271154704243,0.6137312889863213,0.33990130467201407,0.992,0.8264806849643741,0.005868224286946538,0.9772639274597168,0.9828702211380005,0.9796772003173828,0.9712063848512994
cnn3__all_state_mlp,res_cnn__linear,different_encoder_and_decoder,0.008000000000000007,0.00026870753706316475,0.7393807329500783,0.8717853027075675,0.8241553463908852,0.3269198788780667,0.988,0.931507199252471,-0.028049526828672317,0.9828838109970093,0.9840055108070374,0.9796457886695862,0.978115451944797
cnn3__all_state_mlp,res_cnn__membrane_mlp,different_encoder_and_decoder,0.006000000000000005,0.00570269993370554,0.819794768576968,0.8997480776646622,0.9008916739417628,0.45842779397609845,0.994,0.9540692960435946,0.008425455865915556,0.9837284088134766,0.9883062243461609,0.9795195460319519,0.9867674835088548
cnn3__all_state_mlp,res_cnn__spike_mlp,different_encoder_and_decoder,0.010000000000000009,0.22627072718882116,0.6508433599343351,0.8745786629871951,0.6799013107580492,0.4093867771141435,0.986,0.9245783597019955,0.03002430397964333,0.9423511028289795,0.9278956651687622,0.9877563714981079,0.8325330475401352
cnn3__all_state_mlp,res_cnn__both_mlp,different_encoder_and_decoder,0.006000000000000005,0.004788584281661314,0.8168231705538717,0.8969083646791107,0.9094778822807784,0.34503088204175614,0.994,0.9438177683568223,0.005030590662545052,0.9767422080039978,0.9818159341812134,0.9795000553131104,0.984610414908426
cnn3__all_state_mlp,res_cnn__all_state_mlp,same_decoder,0.010000000000000009,0.0029999999749707063,0.8962138186761835,0.8944534979296767,0.906262105126137,0.4017127505120413,0.99,0.9265701463418654,0.00766086349561353,0.994060218334198,0.9975748062133789,0.999812662601471,0.9829301493354966
cnn3__all_state_mlp,res_cnn__lif_count,different_encoder_and_decoder,0.01200000000000001,0.007611926163323611,0.6046958963740929,0.7961704357527678,0.6542627790880348,0.374949342355327,0.988,0.7613610301348044,-0.022419441208369775,0.9707005620002747,0.9808257818222046,0.9800975918769836,0.9832539273344556
cnn3__all_state_mlp,rows__linear,different_encoder_and_decoder,0.030000000000000027,0.0035828022776986466,0.4216354934773353,0.5480797809463798,0.617801742148211,0.21182112214073626,0.97,0.5532929189441911,-0.007439079060389483,0.9609456062316895,0.9579210877418518,0.9798628687858582,0.9955089980202738
cnn3__all_state_mlp,rows__membrane_mlp,different_encoder_and_decoder,0.010000000000000009,0.005189945184373452,0.44094373646766916,0.5522485254875557,0.6282462587860579,0.1915877995185652,0.99,0.633730284555186,0.010979011101140341,0.9838026165962219,0.9812849760055542,0.9798393845558167,0.9902389445564335
cnn3__all_state_mlp,rows__spike_mlp,different_encoder_and_decoder,0.06799999999999995,0.1692412852278406,0.26713215001389234,0.32954566893252624,0.39322534504567397,0.2266421192144251,0.928,0.2969178986505409,-0.0032415254857832516,0.93403559923172,0.8930583596229553,0.9813416004180908,0.916571186147925
